Date,CDS
2016-09-08,12.307329177856445
2016-09-09,12.142128944396973
2016-09-10,12.142128944396973
2016-09-11,12.142128944396973
2016-09-12,12.210959434509277
2016-09-13,11.7015962600708
2016-09-14,11.839263916015625
2016-09-15,11.983813285827637
2016-09-16,11.58458137512207
2016-09-17,11.58458137512207
2016-09-18,11.58458137512207
2016-09-19,11.729130744934082
2016-09-20,11.694714546203613
2016-09-21,12.045762062072754
2016-09-22,12.09394645690918
2016-09-23,11.921863555908203
2016-09-24,11.921863555908203
2016-09-25,11.921863555908203
2016-09-26,11.7015962600708
2016-09-27,11.667181968688965
2016-09-28,11.901214599609375
2016-09-29,11.543282508850098
2016-09-30,11.811728477478027
2016-10-01,11.811728477478027
2016-10-02,11.811728477478027
2016-10-03,11.756665229797363
2016-10-04,11.80484676361084
2016-10-05,12.052645683288574
2016-10-06,12.03199577331543
2016-10-07,11.963162422180176
2016-10-08,11.963162422180176
2016-10-09,11.963162422180176
2016-10-10,11.949395179748535
2016-10-11,11.770430564880371
2016-10-12,11.811728477478027
2016-10-13,11.591465950012207
2016-10-14,11.680947303771973
2016-10-15,11.680947303771973
2016-10-16,11.680947303771973
2016-10-17,11.680947303771973
2016-10-18,11.942512512207031
2016-10-19,11.99069595336914
2016-10-20,12.080178260803223
2016-10-21,12.080178260803223
2016-10-22,12.080178260803223
2016-10-23,12.080178260803223
2016-10-24,12.259143829345703
2016-10-25,12.197195053100586
2016-10-26,12.14901065826416
2016-10-27,12.314212799072266
2016-10-28,12.266026496887207
2016-10-29,12.266026496887207
2016-10-30,12.266026496887207
2016-10-31,12.217843055725098
2016-11-01,12.107712745666504
2016-11-02,11.935628890991211
2016-11-03,12.052645683288574
2016-11-04,11.839263916015625
2016-11-05,11.839263916015625
2016-11-06,11.839263916015625
2016-11-07,12.224729537963867
2016-11-08,12.272911071777344
2016-11-09,12.479409217834473
2016-11-10,12.76850700378418
2016-11-11,12.637724876403809
2016-11-12,12.637724876403809
2016-11-13,12.637724876403809
2016-11-14,12.665258407592773
2016-11-15,12.713440895080566
2016-11-16,12.444992065429688
2016-11-17,12.506940841674805
2016-11-18,12.286681175231934
2016-11-19,12.286681175231934
2016-11-20,12.286681175231934
2016-11-21,12.403695106506348
2016-11-22,12.54824161529541
2016-11-23,12.396812438964844
2016-11-24,12.396812438964844
2016-11-25,12.396812438964844
2016-11-26,12.396812438964844
2016-11-27,12.396812438964844
2016-11-28,12.100829124450684
2016-11-29,12.341743469238281
2016-11-30,12.369278907775879
2016-12-01,12.486291885375977
2016-12-02,12.465642929077148
2016-12-03,12.465642929077148
2016-12-04,12.465642929077148
2016-12-05,12.672142028808594
2016-12-06,13.085143089294434
2016-12-07,13.518787384033203
2016-12-08,13.449952125549316
2016-12-09,13.339821815490723
2016-12-10,13.339821815490723
2016-12-11,13.339821815490723
2016-12-12,13.181506156921387
2016-12-13,13.381119728088379
2016-12-14,13.071372985839844
2016-12-15,13.174623489379883
2016-12-16,13.153970718383789
2016-12-17,13.153970718383789
2016-12-18,13.153970718383789
2016-12-19,12.981887817382812
2016-12-20,13.11267375946045
2016-12-21,13.138964653015137
2016-12-22,13.090532302856445
2016-12-23,13.097451210021973
2016-12-24,13.097451210021973
2016-12-25,13.097451210021973
2016-12-26,13.097451210021973
2016-12-27,13.097451210021973
2016-12-28,12.917557716369629
2016-12-29,12.979829788208008
2016-12-30,13.118209838867188
2016-12-31,13.118209838867188
2017-01-01,13.118209838867188
2017-01-02,13.118209838867188
2017-01-03,13.381126403808594
2017-01-04,13.540257453918457
2017-01-05,13.554097175598145
2017-01-06,13.540257453918457
2017-01-07,13.540257453918457
2017-01-08,13.540257453918457
2017-01-09,13.318854331970215
2017-01-10,13.291181564331055
2017-01-11,13.367286682128906
2017-01-12,13.339611053466797
2017-01-13,13.484910011291504
2017-01-14,13.484910011291504
2017-01-15,13.484910011291504
2017-01-16,13.484910011291504
2017-01-17,13.408802032470703
2017-01-18,13.332695007324219
2017-01-19,13.353448867797852
2017-01-20,13.450312614440918
2017-01-21,13.450312614440918
2017-01-22,13.450312614440918
2017-01-23,13.429559707641602
2017-01-24,13.567936897277832
2017-01-25,13.95539665222168
2017-01-26,13.830854415893555
2017-01-27,13.768584251403809
2017-01-28,13.768584251403809
2017-01-29,13.768584251403809
2017-01-30,13.57485294342041
2017-01-31,13.623289108276367
2017-02-01,13.747828483581543
2017-02-02,13.657879829406738
2017-02-03,13.817014694213867
2017-02-04,13.817014694213867
2017-02-05,13.817014694213867
2017-02-06,13.540257453918457
2017-02-07,13.491828918457031
2017-02-08,13.360367774963379
2017-02-09,13.512587547302246
2017-02-10,13.443394660949707
2017-02-11,13.443394660949707
2017-02-12,13.443394660949707
2017-02-13,13.533340454101562
2017-02-14,13.616369247436523
2017-02-15,13.733991622924805
2017-02-16,13.72015380859375
2017-02-17,13.561017036437988
2017-02-18,13.561017036437988
2017-02-19,13.561017036437988
2017-02-20,13.561017036437988
2017-02-21,13.477988243103027
2017-02-22,13.4710693359375
2017-02-23,13.450312614440918
2017-02-24,13.263504981994629
2017-02-25,13.263504981994629
2017-02-26,13.263504981994629
2017-02-27,13.27734088897705
2017-02-28,13.263504981994629
2017-03-01,13.554097175598145
2017-03-02,13.443394660949707
2017-03-03,13.692475318908691
2017-03-04,13.692475318908691
2017-03-05,13.692475318908691
2017-03-06,13.581769943237305
